osm_id,highway,eligibility,x,y
4255594,residential,fallback (untagged residential <500m),526958.9605900167,185555.48185847135
4255594,residential,fallback (untagged residential <500m),526955.9547753733,185547.80661727494
4255594,residential,fallback (untagged residential <500m),526955.0711297767,185543.20000485517
4255594,residential,fallback (untagged residential <500m),526953.8435606966,185532.65386232064
4255594,residential,fallback (untagged residential <500m),526954.1390139258,185524.1710154824
4255594,residential,fallback (untagged residential <500m),526954.9566558979,185518.66113164206
4255594,residential,fallback (untagged residential <500m),526957.3250302959,185512.16631794692
4255594,residential,fallback (untagged residential <500m),526962.6394419771,185502.15104491968
4255594,residential,fallback (untagged residential <500m),526965.2856875809,185495.64093133685
4255594,residential,fallback (untagged residential <500m),526966.425783915,185487.501912506
4255594,residential,fallback (untagged residential <500m),526966.2364714732,185483.1463463119
4255594,residential,fallback (untagged residential <500m),526962.3632850087,185471.3211224383
4255594,residential,fallback (untagged residential <500m),526958.5532239962,185463.90394829848
4255962,residential,fallback (untagged residential <500m),530587.6745515071,182676.89038963505
4255962,residential,fallback (untagged residential <500m),530581.9793951103,182675.40864752873
4256032,residential,fallback (untagged residential <500m),529602.8199111458,181512.47651687457
4256033,residential,fallback (untagged residential <500m),529631.8673979534,181493.42147497204
4256033,residential,fallback (untagged residential <500m),529675.4493704743,181539.7894880366
4256036,residential,fallback (untagged residential <500m),529547.6533958305,181550.66173474683
4256036,residential,fallback (untagged residential <500m),529553.2007870657,181554.18596051412
4256036,residential,fallback (untagged residential <500m),529592.3721161053,181579.1425710438
4256036,residential,fallback (untagged residential <500m),529633.3552841379,181606.53816044977
4256036,residential,fallback (untagged residential <500m),529656.202326273,181622.59960593726
4256036,residential,fallback (untagged residential <500m),529658.9935806782,181625.57513813744
4256036,residential,fallback (untagged residential <500m),529667.921803795,181631.5448225538
4256090,residential,fallback (untagged residential <500m),529587.6840974579,181647.81384717883
4256090,residential,fallback (untagged residential <500m),529587.0029724461,181646.4834185929
4256128,residential,fallback (untagged residential <500m),529346.4477553675,181848.20614953432
4256128,residential,fallback (untagged residential <500m),529351.6939376058,181852.10083458567
4256184,residential,fallback (untagged residential <500m),529095.8084107859,182006.0743615973
4256184,residential,fallback (untagged residential <500m),529122.0384193982,182025.0346593876
4256184,residential,fallback (untagged residential <500m),529122.6722788006,182025.4958719851
4256607,residential,fallback (untagged residential <500m),530617.7194036482,182512.33844542166
4256607,residential,fallback (untagged residential <500m),530618.8931687258,182509.34188958432
4256640,residential,fallback (untagged residential <500m),529487.3158610075,181798.59330954548
4256640,residential,fallback (untagged residential <500m),529485.3049862548,181797.13998451998
4256725,residential,fallback (untagged residential <500m),531130.6663419753,181862.99668260297
4256725,residential,fallback (untagged residential <500m),531128.5936468309,181862.342288966
4256725,residential,fallback (untagged residential <500m),531126.0321181599,181861.5306192531
4256725,residential,fallback (untagged residential <500m),531093.3905647683,181850.4841434969
4256725,residential,fallback (untagged residential <500m),531086.1435823375,181848.03822808835
4256725,residential,fallback (untagged residential <500m),531062.0875371929,181839.48353970755
4257020,residential,fallback (untagged residential <500m),529086.4897047337,182234.5758484825
4257020,residential,fallback (untagged residential <500m),529089.9001280783,182228.75376961794
4257251,residential,fallback (untagged residential <500m),528925.3201273932,182383.76515004225
4257251,residential,fallback (untagged residential <500m),528932.7863385902,182383.86562476057
4257251,residential,fallback (untagged residential <500m),528982.2917004116,182382.75219620467
4257251,residential,fallback (untagged residential <500m),528996.6809270055,182382.7503616296
4257251,residential,fallback (untagged residential <500m),529001.508225688,182383.17339104478
4257251,residential,fallback (untagged residential <500m),529006.0911136663,182384.74748487753
4257251,residential,fallback (untagged residential <500m),529009.4835419687,182385.91301241913
4257251,residential,fallback (untagged residential <500m),529015.6240336352,182389.017766402
4257251,residential,fallback (untagged residential <500m),529022.0809189585,182394.42284282797
4257251,residential,fallback (untagged residential <500m),529031.4659805207,182402.87336540432
4257251,residential,fallback (untagged residential <500m),529039.1790711795,182410.4691220746
4257251,residential,fallback (untagged residential <500m),529046.4141649903,182417.20705330657
4257251,residential,fallback (untagged residential <500m),529052.2511674718,182421.87313178426
4257251,residential,fallback (untagged residential <500m),529055.9637132306,182424.3710053201
4257251,residential,fallback (untagged residential <500m),529058.8964602113,182425.86984366912
4257252,residential,fallback (untagged residential <500m),529066.8345178674,182553.00374525815
4257252,residential,fallback (untagged residential <500m),529072.2843708956,182553.2312434957
4257252,residential,fallback (untagged residential <500m),529100.227285362,182554.3864520387
4257252,residential,fallback (untagged residential <500m),529131.7885174144,182555.7339454927
4257254,residential,fallback (untagged residential <500m),529066.5757203617,182429.60351861763
4257254,residential,fallback (untagged residential <500m),529065.6957797485,182432.81928453076
4257254,residential,fallback (untagged residential <500m),529065.475898413,182434.9168088219
4257254,residential,fallback (untagged residential <500m),529065.4789657978,182436.70842573262
4257254,residential,fallback (untagged residential <500m),529065.4733764934,182462.33508097025
4257254,residential,fallback (untagged residential <500m),529066.1373106032,182486.743588178
4257254,residential,fallback (untagged residential <500m),529067.5013342542,182504.35981049587
4257254,residential,fallback (untagged residential <500m),529066.722976316,182517.2368904765
4257254,residential,fallback (untagged residential <500m),529067.2161712669,182586.60758867557
4257254,residential,fallback (untagged residential <500m),529067.238870214,182607.29432655487
4257254,residential,fallback (untagged residential <500m),529067.4152839917,182633.40410016576
4257254,residential,fallback (untagged residential <500m),529068.5185184572,182660.46101436758
4257254,residential,fallback (untagged residential <500m),529068.7670078404,182696.2981241629
4257254,residential,fallback (untagged residential <500m),529068.7630563988,182699.45825552853
4257257,residential,fallback (untagged residential <500m),528825.4507972621,182608.70087856648
4257257,residential,fallback (untagged residential <500m),528819.4602427229,182608.44880292035
4257257,residential,fallback (untagged residential <500m),528805.6623466802,182607.87634757586
4257258,residential,fallback (untagged residential <500m),528725.0001694171,182525.2347723234
4257258,residential,fallback (untagged residential <500m),528733.4637929554,182525.68293723476
4257258,residential,fallback (untagged residential <500m),528744.5821454632,182526.27629302995
4257258,residential,fallback (untagged residential <500m),528742.6855068142,182589.33252744353
4257258,residential,fallback (untagged residential <500m),528730.8574084875,182589.08839187288
4257259,residential,fallback (untagged residential <500m),528729.6665984865,182429.28896015306
4257259,residential,fallback (untagged residential <500m),528737.0050560061,182429.49718779675
